scenario,orchard_id,block_id,row_id,tree_id,tree_global_id,mission_id,flight_id,orthomosaic_id,total_images,total_detected_fruits,young_count,green_count,half_count,red_count,expected_harvestable_fruit_count,current_harvest_ready_fruit_count,expected_marketable_future_production_kg_before_disease_loss,future_production_disease_loss_kg,disease_adjusted_marketable_future_production_kg,current_harvest_ready_estimated_kg_before_disease_loss,current_harvest_ready_disease_loss_kg,disease_adjusted_current_harvest_ready_kg,avg_composite_disease_index,disease_loss_factor,disease_loss_pct,avg_detection_confidence,visible_stress_score,canopy_gap_pct,tree_latitude,tree_longitude,tree_centroid_latitude,tree_centroid_longitude,orthomosaic_pixel_x,orthomosaic_pixel_y,local_x_m,local_y_m,gps_match_distance_m,gps_match_status,gps_source,mapping_method,is_simulated_gps
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T002,O01_B01_R03_T002,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,9,0,7,2,0,7.579999999999999,1.84,0.1266854875,0.050674195000000005,0.0760112925,0.03617900000000001,0.014471600000000005,0.021707400000000005,84.08458946730931,0.4,40.0,0.7107365495628781,5.0,25.156250000000004,26.700143729788,88.40005027646883,26.700143729788,88.40005027646883,100,320,5,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T003,O01_B01_R03_T003,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,7,0,5,2,0,5.9399999999999995,1.84,0.09927596250000001,0.03971038500000001,0.0595655775,0.03617900000000001,0.014471600000000005,0.021707400000000005,81.82928102146514,0.4,40.0,0.7283874196665627,5.0,25.350097656249996,26.700143729788,88.40010055293764,26.700143729788,88.40010055293764,200,320,10,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T004,O01_B01_R03_T004,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,20,0,8,10,2,17.720000000000002,11.16,0.2961565750000001,0.11846263000000004,0.17769394500000005,0.21943350000000003,0.08777340000000002,0.1316601,75.24931787986856,0.4,40.0,0.6023151829838753,5.0,25.230224609375,26.700143729788,88.40015082940647,26.700143729788,88.40015082940647,300,320,15,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T005,O01_B01_R03_T005,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,19,0,7,9,3,16.96,11.22,0.24856788000000005,0.09942715200000002,0.14914072800000003,0.19346085000000002,0.07738434000000001,0.11607651000000001,88.08859153208846,0.4,40.0,0.5995864617197137,5.0,25.205810546875,26.700143729788,88.40020110587528,26.700143729788,88.40020110587528,400,320,20,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T006,O01_B01_R03_T006,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,4,1,0,4.2,0.92,0.070195125,0.02807805,0.042117075,0.018089500000000005,0.007235800000000002,0.010853700000000003,83.08413382980163,0.4,40.0,0.8679328441619873,5.0,25.156250000000004,26.700143729788,88.40025138234411,26.700143729788,88.40025138234411,500,320,25,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T007,O01_B01_R03_T007,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,1,1,0,1.74,0.92,0.0290808375,0.011632335,0.0174485025,0.018089500000000005,0.007235800000000002,0.010853700000000003,80.71662527843435,0.4,40.0,0.832799643278122,5.0,25.156494140625004,26.700143729788,88.40030165881292,26.700143729788,88.40030165881292,600,320,30,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T008,O01_B01_R03_T008,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,12,0,5,7,0,10.54,6.44,0.1761563375,0.070462535,0.1056938025,0.12662650000000003,0.05065060000000002,0.07597590000000001,81.07341354203072,0.4,40.0,0.7154084170858065,5.0,25.156250000000004,26.700143729788,88.40035193528175,26.700143729788,88.40035193528175,700,320,35,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T009,O01_B01_R03_T009,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,17,0,10,7,0,14.64,6.44,0.24468015000000004,0.09787206000000002,0.14680809,0.12662650000000003,0.05065060000000002,0.07597590000000001,83.9159952702429,0.4,40.0,0.6627020432668573,5.0,25.156250000000004,26.700143729788,88.40040221175056,26.700143729788,88.40040221175056,800,320,40,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T010,O01_B01_R03_T010,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,1,1,0,1.74,0.92,0.0290808375,0.011632335,0.0174485025,0.018089500000000005,0.007235800000000002,0.010853700000000003,94.81867537393853,0.4,40.0,0.6092710793018341,5.0,25.19384765625,26.700143729788,88.40045248821939,26.700143729788,88.40045248821939,900,320,45,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T011,O01_B01_R03_T011,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,12,0,3,9,0,10.740000000000002,8.280000000000001,0.17949896250000003,0.07179958500000001,0.10769937750000001,0.16280550000000002,0.0651222,0.09768330000000001,83.54611189745589,0.4,40.0,0.612560955186685,5.0,25.03515625,26.700143729788,88.4005027646882,26.700143729788,88.4005027646882,1000,320,50,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T012,O01_B01_R03_T012,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,8,0,3,5,0,7.0600000000000005,4.6000000000000005,0.11799466250000004,0.04719786500000002,0.07079679750000002,0.09044750000000001,0.03617900000000001,0.054268500000000004,82.2910852528792,0.4,40.0,0.7252436093986034,5.0,25.1396484375,26.700143729788,88.40055304115702,26.700143729788,88.40055304115702,1100,320,55,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T013,O01_B01_R03_T013,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,2,1,0,2.56,0.92,0.03751968000000001,0.015007872000000004,0.022511808,0.0158631,0.006345240000000001,0.00951786,84.00317964687866,0.4,40.0,0.5683696269989014,5.0,30.22265625,26.700143729788,88.40060331762584,26.700143729788,88.40060331762584,1200,320,60,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T014,O01_B01_R03_T014,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,4,0,2,2,0,3.48,1.84,0.058161675,0.02326467,0.034897005,0.03617900000000001,0.014471600000000005,0.021707400000000005,80.86393410933813,0.4,40.0,0.6354162096977234,5.0,30.541015625,26.700143729788,88.40065359409466,26.700143729788,88.40065359409466,1300,320,65,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T015,O01_B01_R03_T015,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,14,0,6,8,0,12.280000000000001,7.36,0.17997721500000008,0.07199088600000003,0.10798632900000005,0.1269048,0.05076192000000001,0.07614288,66.58261230120426,0.4,40.0,0.5078913931335721,5.0,25.509277343749996,26.700143729788,88.40070387056348,26.700143729788,88.40070387056348,1400,320,70,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T016,O01_B01_R03_T016,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.015376075000000003,0.006150430000000002,0.009225645000000001,0.018089500000000005,0.007235800000000002,0.010853700000000003,88.35528120713306,0.4,40.0,0.9463335275650024,5.0,25.156250000000004,26.700143729788,88.4007541470323,26.700143729788,88.4007541470323,1500,320,75,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T017,O01_B01_R03_T017,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,8,0,8,0,0,6.56,0.0,0.10963810000000003,0.04385524000000002,0.06578286000000001,0.0,0.0,0.0,64.25430908020626,0.4,40.0,0.7833509966731071,5.0,25.070800781250004,26.700143729788,88.40080442350111,26.700143729788,88.40080442350111,1600,320,80,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T018,O01_B01_R03_T018,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,13,0,6,7,0,11.36,6.44,0.18986109999999998,0.07594444,0.11391665999999998,0.12662650000000003,0.05065060000000002,0.07597590000000001,74.41372409352996,0.4,40.0,0.6115954174445226,5.0,25.07958984375,26.700143729788,88.40085469996994,26.700143729788,88.40085469996994,1700,320,85,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T019,O01_B01_R03_T019,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,8,0,7,1,0,6.659999999999999,0.92,0.1113094125,0.044523765,0.06678564749999999,0.018089500000000005,0.007235800000000002,0.010853700000000003,67.86424154138786,0.4,40.0,0.7121704369783401,5.0,25.084228515625,26.700143729788,88.40090497643875,26.700143729788,88.40090497643875,1800,320,90,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T020,O01_B01_R03_T020,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,2,0,0,1.64,0.0,0.027409525000000007,0.010963810000000004,0.016445715000000003,0.0,0.0,0.0,77.44353193991267,0.4,40.0,0.901182234287262,5.0,25.0224609375,26.700143729788,88.40095525290758,26.700143729788,88.40095525290758,1900,320,95,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T021,O01_B01_R03_T021,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,2,1,0,2.56,0.92,0.04278560000000001,0.017114240000000003,0.025671360000000004,0.018089500000000005,0.007235800000000002,0.010853700000000003,63.67092389028522,0.4,40.0,0.8455171783765157,5.0,25.002441406249996,26.700143729788,88.40100552937639,26.700143729788,88.40100552937639,2000,320,100,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_03,O01_B01_R03_T022,O01_B01_R03_T022,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,9,0,4,5,0,7.880000000000001,4.6000000000000005,0.131699425,0.05267977000000001,0.079019655,0.09044750000000001,0.03617900000000001,0.054268500000000004,73.5238580948655,0.4,40.0,0.6035437716378106,5.0,26.743896484375,26.700143729788,88.40105580584522,26.700143729788,88.40105580584522,2100,320,105,16,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T001,O01_B01_R04_T001,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,1,2,0,2.66,1.84,0.04445691250000001,0.017782765000000002,0.026674147500000005,0.03617900000000001,0.014471600000000005,0.021707400000000005,75.98578065390338,0.4,40.0,0.9253730773925781,5.0,25.7802734375,26.700215594681996,88.4,26.700215594681996,88.4,0,480,0,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T002,O01_B01_R04_T002,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,10,0,1,9,0,9.100000000000001,8.280000000000001,0.15208943750000004,0.060835775000000016,0.09125366250000003,0.16280550000000002,0.0651222,0.09768330000000001,81.9775676539875,0.4,40.0,0.7159005850553513,5.0,25.24365234375,26.700215594681996,88.40005027646883,26.700215594681996,88.40005027646883,100,480,5,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T003,O01_B01_R04_T003,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,0,5,0,4.6000000000000005,4.6000000000000005,0.07688037500000003,0.030752150000000013,0.046128225000000016,0.09044750000000001,0.03617900000000001,0.054268500000000004,86.20743144108522,0.4,40.0,0.8684023380279541,5.0,25.282470703125,26.700215594681996,88.40010055293764,26.700215594681996,88.40010055293764,200,480,10,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T004,O01_B01_R04_T004,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,6,0,1,5,0,5.420000000000001,4.6000000000000005,0.0905851375,0.036234055,0.054351082499999995,0.09044750000000001,0.03617900000000001,0.054268500000000004,86.67878170656427,0.4,40.0,0.8134180307388306,5.0,25.614501953125,26.700215594681996,88.40015082940647,26.700215594681996,88.40015082940647,300,480,15,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T005,O01_B01_R04_T005,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,2,0,0,1.64,0.0,0.027409525000000007,0.006852381250000002,0.020557143750000006,0.0,0.0,0.0,51.81288727612257,0.25,25.0,0.9408491551876068,4.0,25.156250000000004,26.700215594681996,88.40020110587528,26.700215594681996,88.40020110587528,400,480,20,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T006,O01_B01_R04_T006,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,7,0,5,2,0,5.9399999999999995,1.84,0.09927596250000001,0.03971038500000001,0.0595655775,0.03617900000000001,0.014471600000000005,0.021707400000000005,79.21128713949406,0.4,40.0,0.7127536407538823,5.0,25.156250000000004,26.700215594681996,88.40025138234411,26.700215594681996,88.40025138234411,500,480,25,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T007,O01_B01_R04_T007,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,0,5,0,4.6000000000000005,4.6000000000000005,0.07688037500000003,0.030752150000000013,0.046128225000000016,0.09044750000000001,0.03617900000000001,0.054268500000000004,89.7694557428069,0.4,40.0,0.7713546812534332,5.0,25.25,26.700215594681996,88.40030165881292,26.700215594681996,88.40030165881292,600,480,30,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T008,O01_B01_R04_T008,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,1,1,0,1.74,0.92,0.0290808375,0.011632335,0.0174485025,0.018089500000000005,0.007235800000000002,0.010853700000000003,74.7822319223593,0.4,40.0,0.7014634311199188,5.0,25.156250000000004,26.700215594681996,88.40035193528175,26.700215594681996,88.40035193528175,700,480,35,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T009,O01_B01_R04_T009,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.015376075000000003,0.006150430000000002,0.009225645000000001,0.018089500000000005,0.007235800000000002,0.010853700000000003,86.27137119908204,0.4,40.0,0.9658223986625671,5.0,25.1630859375,26.700215594681996,88.40040221175056,26.700215594681996,88.40040221175056,800,480,40,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T010,O01_B01_R04_T010,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,3,2,0,4.3,1.84,0.0718664375,0.028746575000000003,0.0431198625,0.03617900000000001,0.014471600000000005,0.021707400000000005,79.95103230265612,0.4,40.0,0.7036526560783386,5.0,26.609375,26.700215594681996,88.40045248821939,26.700215594681996,88.40045248821939,900,480,45,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T011,O01_B01_R04_T011,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,5,0,0,4.1,0.0,0.06852381249999999,0.027409524999999997,0.04111428749999999,0.0,0.0,0.0,90.12951952374429,0.4,40.0,0.8320258140563965,5.0,25.258544921874996,26.700215594681996,88.4005027646882,26.700215594681996,88.4005027646882,1000,480,50,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T012,O01_B01_R04_T012,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,4,0,3,1,0,3.38,0.92,0.0564903625,0.022596145,0.033894217500000004,0.018089500000000005,0.007235800000000002,0.010853700000000003,76.96721366704645,0.4,40.0,0.6692806035280228,5.0,25.441894531249996,26.700215594681996,88.40055304115702,26.700215594681996,88.40055304115702,1100,480,55,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T013,O01_B01_R04_T013,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,10,0,3,6,1,8.96,6.5,0.13131888000000005,0.052527552000000026,0.07879132800000002,0.11207625,0.0448305,0.06724574999999999,84.84667811795889,0.4,40.0,0.5536175578832626,5.0,31.689697265625,26.700215594681996,88.40060331762584,26.700215594681996,88.40060331762584,1200,480,60,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T014,O01_B01_R04_T014,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,4,0,3,1,0,3.38,0.92,0.0564903625,0.022596145,0.033894217500000004,0.018089500000000005,0.007235800000000002,0.010853700000000003,62.35608983716311,0.4,40.0,0.9122042953968048,4.0,41.458740234375,26.700215594681996,88.40065359409466,26.700215594681996,88.40065359409466,1300,480,65,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T015,O01_B01_R04_T015,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,4,0,3,1,0,3.38,0.92,0.0564903625,0.014122590625,0.042367771875,0.018089500000000005,0.004522375000000001,0.013567125000000003,59.52945504635848,0.25,25.0,0.9021357893943787,5.0,38.935791015625,26.700215594681996,88.40070387056348,26.700215594681996,88.40070387056348,1400,480,70,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T016,O01_B01_R04_T016,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.014758975000000002,0.005903590000000001,0.008855385,0.0,0.0,0.0,68.59785423603404,0.4,40.0,0.9494724273681641,3.0,30.70751953125,26.700215594681996,88.4007541470323,26.700215594681996,88.4007541470323,1500,480,75,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T017,O01_B01_R04_T017,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,9,0,9,0,0,7.38,0.0,0.12334286250000001,0.030835715625000003,0.092507146875,0.0,0.0,0.0,58.044208975343395,0.25,25.0,0.7765550911426544,5.0,25.730712890625,26.700215594681996,88.40080442350111,26.700215594681996,88.40080442350111,1600,480,80,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T018,O01_B01_R04_T018,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,8,0,8,0,0,6.56,0.0,0.10963810000000003,0.04385524000000002,0.06578286000000001,0.0,0.0,0.0,66.13826050108739,0.4,40.0,0.8023677580058575,5.0,26.007568359375,26.700215594681996,88.40085469996994,26.700215594681996,88.40085469996994,1700,480,85,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T019,O01_B01_R04_T019,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,7,0,6,1,0,5.84,0.92,0.09760465000000002,0.03904186000000001,0.05856279,0.018089500000000005,0.007235800000000002,0.010853700000000003,67.72668817859083,0.4,40.0,0.748869755438396,5.0,26.52099609375,26.700215594681996,88.40090497643875,26.700215594681996,88.40090497643875,1800,480,90,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T020,O01_B01_R04_T020,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,9,0,5,4,0,7.779999999999999,3.68,0.13002811250000001,0.05201124500000001,0.0780168675,0.07235800000000002,0.02894320000000001,0.04341480000000001,62.92266637831548,0.4,40.0,0.6570798787805769,5.0,29.3583984375,26.700215594681996,88.40095525290758,26.700215594681996,88.40095525290758,1900,480,95,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T021,O01_B01_R04_T021,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,3,2,0,4.3,1.84,0.0718664375,0.028746575000000003,0.0431198625,0.03617900000000001,0.014471600000000005,0.021707400000000005,82.05113639851737,0.4,40.0,0.7374696850776672,5.0,25.56884765625,26.700215594681996,88.40100552937639,26.700215594681996,88.40100552937639,2000,480,100,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_01,ROW_04,O01_B01_R04_T022,O01_B01_R04_T022,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,8,0,8,0,0,6.56,0.0,0.10963810000000003,0.04385524000000002,0.06578286000000001,0.0,0.0,0.0,62.64334467850745,0.4,40.0,0.812452882528305,5.0,25.574462890625,26.700215594681996,88.40105580584522,26.700215594681996,88.40105580584522,2100,480,105,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_02,ROW_01,O01_B02_R01_T001,O01_B02_R01_T001,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,9,0,0,9,0,8.280000000000001,8.280000000000001,0.138384675,0.055353870000000006,0.08303080500000001,0.16280550000000002,0.0651222,0.09768330000000001,83.61904743905883,0.4,40.0,0.7758431335290273,5.0,25.377197265625,26.700359324469996,88.40120663525167,26.700359324469996,88.40120663525167,2400,800,120,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_02,ROW_01,O01_B02_R01_T002,O01_B02_R01_T002,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,2,0,0,1.64,0.0,0.027409525000000007,0.010963810000000004,0.016445715000000003,0.0,0.0,0.0,83.86067465398452,0.4,40.0,0.9120808839797974,5.0,25.412109375000004,26.700359324469996,88.4012569117205,26.700359324469996,88.4012569117205,2500,800,125,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_01,BLOCK_02,ROW_01,O01_B02_R01_T003,O01_B02_R01_T003,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,3,0,0,2.46,0.0,0.0411142875,0.016445715,0.0246685725,0.0,0.0,0.0,63.752384276832494,0.4,40.0,0.9069952170054117,5.0,26.320800781249996,26.700359324469996,88.40130718818932,26.700359324469996,88.40130718818932,2600,800,130,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
